qa_id,comparison,question,category,answer_type,is_answerable,recall@10_delta,hit@10_delta,mrr@10_delta,ndcg@10_delta,precision@10_delta,exact_match_delta,token_f1_delta,rouge_l_delta,total_latency_sec_delta
vlrag-0da6d44efd,HybridGraph_minus_DenseGraph,Làm sao để biết các cơ sở bảo trợ xã hội tại huyện Đất Đỏ phải tuân thủ mức trợ cấp như thế nào và nếu họ không chi trả đúng mức quy định cho người đang được nuôi dưỡng thì tôi cần làm gì?,single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.005779109589041098,0.0038527397260273988,26.911597881419482
vlrag-0dd965b6f2,DenseGraph_minus_DenseOnly,"Doanh nghiệp của tôi có các tuyên truyền viên không thuộc biên chế tham gia biểu diễn lưu động theo hợp đồng, vậy họ có được hưởng các khoản bồi dưỡng luyện tập, biểu diễn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2431251649998103
vlrag-0dd965b6f2,HybridGraph_minus_HybridOnly,"Doanh nghiệp của tôi có các tuyên truyền viên không thuộc biên chế tham gia biểu diễn lưu động theo hợp đồng, vậy họ có được hưởng các khoản bồi dưỡng luyện tập, biểu diễn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401558149991615
vlrag-0dd965b6f2,HybridOnly_minus_DenseOnly,"Doanh nghiệp của tôi có các tuyên truyền viên không thuộc biên chế tham gia biểu diễn lưu động theo hợp đồng, vậy họ có được hưởng các khoản bồi dưỡng luyện tập, biểu diễn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.999457532421676
vlrag-0dd965b6f2,HybridGraph_minus_DenseGraph,"Doanh nghiệp của tôi có các tuyên truyền viên không thuộc biên chế tham gia biểu diễn lưu động theo hợp đồng, vậy họ có được hưởng các khoản bồi dưỡng luyện tập, biểu diễn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.882738512420648
vlrag-0df5ad203a,DenseGraph_minus_DenseOnly,"Trong trường hợp tôi là chủ cơ sở chế biến thực phẩm nhỏ lẻ, liệu tôi có bắt buộc phải áp dụng các hệ thống quản lý chất lượng như HACCP hay ISO không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46292923799956
vlrag-0df5ad203a,HybridGraph_minus_HybridOnly,"Trong trường hợp tôi là chủ cơ sở chế biến thực phẩm nhỏ lẻ, liệu tôi có bắt buộc phải áp dụng các hệ thống quản lý chất lượng như HACCP hay ISO không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305738945997291
vlrag-0df5ad203a,HybridOnly_minus_DenseOnly,"Trong trường hợp tôi là chủ cơ sở chế biến thực phẩm nhỏ lẻ, liệu tôi có bắt buộc phải áp dụng các hệ thống quản lý chất lượng như HACCP hay ISO không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.271780639423643
vlrag-0df5ad203a,HybridGraph_minus_DenseGraph,"Trong trường hợp tôi là chủ cơ sở chế biến thực phẩm nhỏ lẻ, liệu tôi có bắt buộc phải áp dụng các hệ thống quản lý chất lượng như HACCP hay ISO không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.428970931425912
vlrag-0e5fa2bcda,DenseGraph_minus_DenseOnly,"Gia đình tôi định đi khám bệnh tại phòng khám đa khoa khu vực ở Cà Mau, quy định về giá dịch vụ khám chữa bệnh theo Nghị quyết 04/2024/NQ-HĐND hiện nay có áp dụng cho cơ sở này không?",legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0222222222222222,1.5781722720000744
vlrag-0e5fa2bcda,HybridGraph_minus_HybridOnly,"Gia đình tôi định đi khám bệnh tại phòng khám đa khoa khu vực ở Cà Mau, quy định về giá dịch vụ khám chữa bệnh theo Nghị quyết 04/2024/NQ-HĐND hiện nay có áp dụng cho cơ sở này không?",legal_validity,boolean,True,-1.0,-1.0,-0.1,-0.2890648263178879,-0.1,0.0,0.037037037037037,0.037037037037037,-0.09745995400044194
vlrag-0e5fa2bcda,HybridOnly_minus_DenseOnly,"Gia đình tôi định đi khám bệnh tại phòng khám đa khoa khu vực ở Cà Mau, quy định về giá dịch vụ khám chữa bệnh theo Nghị quyết 04/2024/NQ-HĐND hiện nay có áp dụng cho cơ sở này không?",legal_validity,boolean,True,0.0,0.0,-0.1,-0.0977879809166537,0.0,0.0,0.0,0.0,26.48042411442129
vlrag-0e5fa2bcda,HybridGraph_minus_DenseGraph,"Gia đình tôi định đi khám bệnh tại phòng khám đa khoa khu vực ở Cà Mau, quy định về giá dịch vụ khám chữa bệnh theo Nghị quyết 04/2024/NQ-HĐND hiện nay có áp dụng cho cơ sở này không?",legal_validity,boolean,True,-1.0,-1.0,-0.2,-0.3868528072345416,-0.1,0.0,0.014814814814814802,0.014814814814814802,24.804791888420773
vlrag-0f687acfc1,DenseGraph_minus_DenseOnly,Có cần phải làm theo Quyết định số 451/2005/QĐ-UB của Ủy ban nhân dân tỉnh Hà Nam về việc soạn thảo văn bản không hay đã có quy định khác thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7775051940002413
vlrag-0f687acfc1,HybridGraph_minus_HybridOnly,Có cần phải làm theo Quyết định số 451/2005/QĐ-UB của Ủy ban nhân dân tỉnh Hà Nam về việc soạn thảo văn bản không hay đã có quy định khác thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28164559699871816
vlrag-0f687acfc1,HybridOnly_minus_DenseOnly,Có cần phải làm theo Quyết định số 451/2005/QĐ-UB của Ủy ban nhân dân tỉnh Hà Nam về việc soạn thảo văn bản không hay đã có quy định khác thay thế?,legal_validity,boolean,True,1.0,1.0,0.25,0.430676558073393,0.1,0.0,0.0285714285714285,0.0285714285714285,24.109523582421563
vlrag-0f687acfc1,HybridGraph_minus_DenseGraph,Có cần phải làm theo Quyết định số 451/2005/QĐ-UB của Ủy ban nhân dân tỉnh Hà Nam về việc soạn thảo văn bản không hay đã có quy định khác thay thế?,legal_validity,boolean,True,1.0,1.0,0.25,0.430676558073393,0.1,0.0,0.0285714285714285,0.0285714285714285,27.605383179423086
vlrag-0fa555b61c,DenseGraph_minus_DenseOnly,"Nếu doanh nghiệp của tôi đang thực hiện đề tài khoa học xã hội cấp tỉnh thì những loại đề tài nào bắt buộc phải thực hiện đánh giá, nghiệm thu theo quy định?",single_hop,extractive,True,-1.0,-1.0,-0.1,-0.2890648263178879,-0.1,0.0,0.12529550827423164,0.14657210401891252,-0.035269945000436564
vlrag-0fa555b61c,HybridGraph_minus_HybridOnly,"Nếu doanh nghiệp của tôi đang thực hiện đề tài khoa học xã hội cấp tỉnh thì những loại đề tài nào bắt buộc phải thực hiện đánh giá, nghiệm thu theo quy định?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.15659438322076086,-0.19783149662282273,-0.40993804399840883
vlrag-0fa555b61c,HybridOnly_minus_DenseOnly,"Nếu doanh nghiệp của tôi đang thực hiện đề tài khoa học xã hội cấp tỉnh thì những loại đề tài nào bắt buộc phải thực hiện đánh giá, nghiệm thu theo quy định?",single_hop,extractive,True,0.0,0.0,0.9,0.7109351736821121,0.0,0.0,0.24981658107116655,0.27109317681584744,25.683432406416333
vlrag-0fa555b61c,HybridGraph_minus_DenseGraph,"Nếu doanh nghiệp của tôi đang thực hiện đề tài khoa học xã hội cấp tỉnh thì những loại đề tài nào bắt buộc phải thực hiện đánh giá, nghiệm thu theo quy định?",single_hop,extractive,True,1.0,1.0,1.0,1.0,0.1,0.0,-0.03207331042382594,-0.07331042382588782,25.30876430741836
vlrag-0fd15d28f8,DenseGraph_minus_DenseOnly,"Tôi là chủ hộ kinh doanh cá thể có liên quan đến lĩnh vực hàng không, nếu tôi không thực hiện đúng các quy định trong Quy chế bảo đảm an ninh hàng không thì sẽ bị xử lý thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.017011762418586505,-0.0144843005735395,4.530590074999736
vlrag-0fd15d28f8,HybridGraph_minus_HybridOnly,"Tôi là chủ hộ kinh doanh cá thể có liên quan đến lĩnh vực hàng không, nếu tôi không thực hiện đúng các quy định trong Quy chế bảo đảm an ninh hàng không thì sẽ bị xử lý thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.028850037505048692,-0.0173100225030293,0.7821709360014211
vlrag-0fd15d28f8,HybridOnly_minus_DenseOnly,"Tôi là chủ hộ kinh doanh cá thể có liên quan đến lĩnh vực hàng không, nếu tôi không thực hiện đúng các quy định trong Quy chế bảo đảm an ninh hàng không thì sẽ bị xử lý thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.030014724204326597,-0.006682523502095396,25.685283853420685
vlrag-0fd15d28f8,HybridGraph_minus_DenseGraph,"Tôi là chủ hộ kinh doanh cá thể có liên quan đến lĩnh vực hàng không, nếu tôi không thực hiện đúng các quy định trong Quy chế bảo đảm an ninh hàng không thì sẽ bị xử lý thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0158470757193086,-0.009508245431585197,21.93686471442237
vlrag-101ea5d879,DenseGraph_minus_DenseOnly,Làm sao để biết các cơ quan nào có trách nhiệm phải thực hiện theo quy định về kế hoạch phát triển kinh tế - xã hội hàng năm của cấp xã?,single_hop,abstractive,True,-1.0,-1.0,-0.1,-0.2890648263178879,-0.1,0.0,0.03237512742099888,0.0223445463812436,3.5654568889999627
vlrag-101ea5d879,HybridGraph_minus_HybridOnly,Làm sao để biết các cơ quan nào có trách nhiệm phải thực hiện theo quy định về kế hoạch phát triển kinh tế - xã hội hàng năm của cấp xã?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0452119309262167,-0.0347462061747776,-1.1444261229989898
vlrag-101ea5d879,HybridOnly_minus_DenseOnly,Làm sao để biết các cơ quan nào có trách nhiệm phải thực hiện theo quy định về kế hoạch phát triển kinh tế - xã hội hàng năm của cấp xã?,single_hop,abstractive,True,-1.0,-1.0,-0.1,-0.2890648263178879,-0.1,0.0,0.04376068376068379,0.019145299145299097,26.51281519642106
vlrag-101ea5d879,HybridGraph_minus_DenseGraph,Làm sao để biết các cơ quan nào có trách nhiệm phải thực hiện theo quy định về kế hoạch phát triển kinh tế - xã hội hàng năm của cấp xã?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.03382637458653179,-0.0379454534107221,21.802932184422104
vlrag-10b37bc357,DenseGraph_minus_DenseOnly,"Trong trường hợp tôi là người quản lý doanh nghiệp nhưng không hưởng lương thì tôi có thuộc đối tượng phải tham gia bảo hiểm xã hội bắt buộc không, và luật có cho phép tôi tham gia bảo hiểm xã hội tự nguyện không?",multi_hop,boolean,True,0.0,0.0,0.0,0.1227846846619507,0.0,0.0,0.00034176349965829925,0.00034176349965829925,5.520546600999296
vlrag-10b37bc357,HybridGraph_minus_HybridOnly,"Trong trường hợp tôi là người quản lý doanh nghiệp nhưng không hưởng lương thì tôi có thuộc đối tượng phải tham gia bảo hiểm xã hội bắt buộc không, và luật có cho phép tôi tham gia bảo hiểm xã hội tự nguyện không?",multi_hop,boolean,True,0.5,0.0,0.0,0.38685280723454163,0.1,0.0,0.0,0.0,-0.7401154800027143
vlrag-10b37bc357,HybridOnly_minus_DenseOnly,"Trong trường hợp tôi là người quản lý doanh nghiệp nhưng không hưởng lương thì tôi có thuộc đối tượng phải tham gia bảo hiểm xã hội bắt buộc không, và luật có cho phép tôi tham gia bảo hiểm xã hội tự nguyện không?",multi_hop,boolean,True,-0.5,0.0,0.0,-0.26406812257259094,-0.1,0.0,0.0,0.0,26.584816923419286
vlrag-10b37bc357,HybridGraph_minus_DenseGraph,"Trong trường hợp tôi là người quản lý doanh nghiệp nhưng không hưởng lương thì tôi có thuộc đối tượng phải tham gia bảo hiểm xã hội bắt buộc không, và luật có cho phép tôi tham gia bảo hiểm xã hội tự nguyện không?",multi_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034176349965829925,-0.00034176349965829925,20.324154842417276
vlrag-10c803c6f0,DenseGraph_minus_DenseOnly,"Doanh nghiệp của tôi có trụ sở tại tỉnh Hậu Giang, chúng tôi có nghĩa vụ gì trong việc thực hiện chính sách chúc thọ, mừng thọ cho người cao tuổi trên địa bàn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.00486815415821501,-0.00486815415821501,-2.0333828350003387
vlrag-10c803c6f0,HybridGraph_minus_HybridOnly,"Doanh nghiệp của tôi có trụ sở tại tỉnh Hậu Giang, chúng tôi có nghĩa vụ gì trong việc thực hiện chính sách chúc thọ, mừng thọ cho người cao tuổi trên địa bàn không?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0554029304029304,0.011446886446886406,-2.5132152580008515
vlrag-10c803c6f0,HybridOnly_minus_DenseOnly,"Doanh nghiệp của tôi có trụ sở tại tỉnh Hậu Giang, chúng tôi có nghĩa vụ gì trong việc thực hiện chính sách chúc thọ, mừng thọ cho người cao tuổi trên địa bàn không?",single_hop,abstractive,True,-1.0,-1.0,-0.5,-0.6309297535714575,-0.1,0.0,-0.0034313725490196234,-0.0034313725490196234,23.98246273542344
vlrag-10c803c6f0,HybridGraph_minus_DenseGraph,"Doanh nghiệp của tôi có trụ sở tại tỉnh Hậu Giang, chúng tôi có nghĩa vụ gì trong việc thực hiện chính sách chúc thọ, mừng thọ cho người cao tuổi trên địa bàn không?",single_hop,abstractive,True,-1.0,-1.0,-0.5,-0.6309297535714575,-0.1,0.0,0.05683971201212579,0.012883668056081793,23.502630312422927
vlrag-10c866dd36,DenseGraph_minus_DenseOnly,"Tôi đang là chủ hộ kinh doanh trên địa bàn thị trấn Đức Hòa, việc thị trấn được công nhận đạt chuẩn đô thị loại IV có làm phát sinh thêm nghĩa vụ gì mà tôi cần phải thực hiện hay không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644454701000086
vlrag-10c866dd36,HybridGraph_minus_HybridOnly,"Tôi đang là chủ hộ kinh doanh trên địa bàn thị trấn Đức Hòa, việc thị trấn được công nhận đạt chuẩn đô thị loại IV có làm phát sinh thêm nghĩa vụ gì mà tôi cần phải thực hiện hay không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14605706200018886
vlrag-10c866dd36,HybridOnly_minus_DenseOnly,"Tôi đang là chủ hộ kinh doanh trên địa bàn thị trấn Đức Hòa, việc thị trấn được công nhận đạt chuẩn đô thị loại IV có làm phát sinh thêm nghĩa vụ gì mà tôi cần phải thực hiện hay không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22292250941991
vlrag-10c866dd36,HybridGraph_minus_DenseGraph,"Tôi đang là chủ hộ kinh doanh trên địa bàn thị trấn Đức Hòa, việc thị trấn được công nhận đạt chuẩn đô thị loại IV có làm phát sinh thêm nghĩa vụ gì mà tôi cần phải thực hiện hay không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.432410746419635
vlrag-1208dacdd4,DenseGraph_minus_DenseOnly,"Chúng tôi đang kinh doanh tại khu vực mỏ Phạc Lẫm, việc bổ sung khu vực này vào quy hoạch khai thác khoáng sản theo Nghị quyết 14/2014/NQ-HĐND có làm thay đổi nghĩa vụ báo cáo của chúng tôi với chính quyền địa phương không?",cross_document,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1710703990002003
vlrag-1208dacdd4,HybridGraph_minus_HybridOnly,"Chúng tôi đang kinh doanh tại khu vực mỏ Phạc Lẫm, việc bổ sung khu vực này vào quy hoạch khai thác khoáng sản theo Nghị quyết 14/2014/NQ-HĐND có làm thay đổi nghĩa vụ báo cáo của chúng tôi với chính quyền địa phương không?",cross_document,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15070112899957167
vlrag-1208dacdd4,HybridOnly_minus_DenseOnly,"Chúng tôi đang kinh doanh tại khu vực mỏ Phạc Lẫm, việc bổ sung khu vực này vào quy hoạch khai thác khoáng sản theo Nghị quyết 14/2014/NQ-HĐND có làm thay đổi nghĩa vụ báo cáo của chúng tôi với chính quyền địa phương không?",cross_document,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.316977608420704
vlrag-1208dacdd4,HybridGraph_minus_DenseGraph,"Chúng tôi đang kinh doanh tại khu vực mỏ Phạc Lẫm, việc bổ sung khu vực này vào quy hoạch khai thác khoáng sản theo Nghị quyết 14/2014/NQ-HĐND có làm thay đổi nghĩa vụ báo cáo của chúng tôi với chính quyền địa phương không?",cross_document,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.337346878421332
