model,qa_id,category,difficulty,answer_type,base_context_recall,cot_context_recall,base_exact_match,cot_exact_match,delta_exact_match,base_token_f1,cot_token_f1,delta_token_f1,base_rouge_l,cot_rouge_l,delta_rouge_l
gpt-4o-mini,vlrag-6bfe090dff,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o-mini,vlrag-6ca20a6a4f,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.4878048780487805,0.30303030303030304,-0.18477457501847744,0.4878048780487805,0.30303030303030304,-0.18477457501847744
gpt-4o-mini,vlrag-6ccf049f50,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.02857142857142857,-0.1380952380952381,0.16666666666666669,0.02857142857142857,-0.1380952380952381
gpt-4o-mini,vlrag-6dfcc4c773,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.17241379310344826,0.17241379310344826,0.0,0.17241379310344826,0.17241379310344826,0.0
gpt-4o-mini,vlrag-6e1947eae3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.25,0.25,0.0
gpt-4o-mini,vlrag-6e1f48be0b,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.09756097560975609,0.09756097560975609,0.0,0.09756097560975609,0.09756097560975609,0.0
gpt-4o-mini,vlrag-6f3e1c1e6d,single_hop,easy,boolean,1.0,1.0,0.0,1.0,1.0,0.16666666666666669,0.0625,-0.10416666666666669,0.16666666666666669,0.0625,-0.10416666666666669
gpt-4o-mini,vlrag-6f59bbf161,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0689655172413793,0.0689655172413793,0.0
gpt-4o-mini,vlrag-6f87c95c3a,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.42253521126760574,0.42253521126760574,0.0,0.42253521126760574,0.42253521126760574,0.0
gpt-4o-mini,vlrag-706fa99ba1,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-71f687ab53,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,0.5045045045045045,-0.022968022968023027,0.3956043956043956,0.43243243243243246,0.03682803682803687
gpt-4o-mini,vlrag-75836911c3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2105263157894737,0.20833333333333334,-0.0021929824561403577,0.2105263157894737,0.20833333333333334,-0.0021929824561403577
gpt-4o-mini,vlrag-759db6ffda,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.1956521739130435,0.08333333333333333,-0.11231884057971016,0.15217391304347827,0.0625,-0.08967391304347827
gpt-4o-mini,vlrag-75d42961cb,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.21212121212121213,0.21052631578947367,-0.0015948963317384546,0.21212121212121213,0.1754385964912281,-0.03668261562998404
gpt-4o-mini,vlrag-778533a41c,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.04878048780487806,0.039999999999999994,-0.008780487804878064,0.04878048780487806,0.039999999999999994,-0.008780487804878064
gpt-4o-mini,vlrag-77991beb60,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2654867256637168,0.2689075630252101,0.0034208373614932897,0.23008849557522126,0.21848739495798322,-0.011601100617238042
gpt-4o-mini,vlrag-77f787f8c6,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.12658227848101267,-0.006751054852320665,0.13333333333333333,0.10126582278481013,-0.032067510548523206
gpt-4o-mini,vlrag-796eb8f064,citation,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-7a875999b1,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.03125,0.037037037037037035,0.005787037037037035,0.03125,0.037037037037037035,0.005787037037037035
gpt-4o-mini,vlrag-7b5c94943d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.44705882352941173,0.38636363636363635,-0.06069518716577538,0.42352941176470593,0.38636363636363635,-0.03716577540106958
gpt-4o-mini,vlrag-7bd0cf9e12,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.3283582089552239,0.022802653399668305,0.2777777777777778,0.29850746268656714,0.020729684908789348
gpt-4o-mini,vlrag-7dfba1ade4,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.3312883435582822,0.31055900621118016,-0.020729337347102028,0.15950920245398773,0.16149068322981366,0.001981480775825939
gpt-4o-mini,vlrag-7e401112f7,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.3302752293577982,0.255952380952381,-0.0743228484054172,0.2293577981651376,0.22023809523809523,-0.009119702927042367
gpt-4o-mini,vlrag-80122c1752,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.4912280701754386,0.4912280701754386,0.0,0.4912280701754386,0.4912280701754386,0.0
gpt-4o-mini,vlrag-81439311e2,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0
gpt-4o-mini,vlrag-824f821daf,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.2280701754385965,0.2975206611570248,0.0694504857184283,0.2280701754385965,0.28099173553719003,0.05292156009859353
gpt-4o-mini,vlrag-828b3b9210,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o-mini,vlrag-8292dad830,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0
gpt-4o-mini,vlrag-83685e1762,multi_hop,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o-mini,vlrag-83fbd6bd48,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.037037037037037035,0.03571428571428572,-0.0013227513227513157,0.037037037037037035,0.03571428571428572,-0.0013227513227513157
gpt-4o-mini,vlrag-854a4250d8,cross_document,medium,abstractive,0.2,0.2,0.0,0.0,0.0,0.5499999999999999,0.5499999999999999,0.0,0.5499999999999999,0.5499999999999999,0.0
gpt-4o-mini,vlrag-8716fdf2a9,single_hop,easy,boolean,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-879cc8abaa,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5737704918032787,0.56,-0.013770491803278606,0.4098360655737705,0.4,-0.00983606557377048
gpt-4o-mini,vlrag-87d0288954,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o-mini,vlrag-87e25267d5,legal_validity,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-87fb142b48,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.17241379310344826,-0.006157635467980316,0.17857142857142858,0.17241379310344826,-0.006157635467980316
gpt-4o-mini,vlrag-8933f9ddfe,single_hop,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-8a32e0a2a3,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.5492957746478873,0.40975609756097564,-0.13953967708691162,0.39436619718309857,0.24390243902439027,-0.1504637581587083
gpt-4o-mini,vlrag-8ad537015f,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.039999999999999994,0.0392156862745098,-0.0007843137254901905,0.039999999999999994,0.0392156862745098,-0.0007843137254901905
gpt-4o-mini,vlrag-8b0b97465f,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.35000000000000003,0.35000000000000003,0.0,0.225,0.225,0.0
gpt-4o-mini,vlrag-8b9c2acd97,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.08888888888888888,0.08888888888888888,0.0,0.08888888888888888,0.08888888888888888,0.0
gpt-4o-mini,vlrag-8c3b4b3876,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.1,0.03278688524590165,-0.06721311475409836,0.1,0.03278688524590165,-0.06721311475409836
gpt-4o-mini,vlrag-8c4ce236d3,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.18181818181818185,0.3125,0.13068181818181815,0.18181818181818185,0.28125000000000006,0.0994318181818182
gpt-4o-mini,vlrag-8d07b2c897,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.29357798165137616,0.18518518518518517,-0.10839279646619099,0.27522935779816515,0.14814814814814814,-0.127081209650017
gpt-4o-mini,vlrag-8e069b09b4,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.4,0.45,0.04999999999999999,0.32941176470588235,0.375,0.04558823529411765
gpt-4o-mini,vlrag-8eebc48287,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.6046511627906976,0.6341463414634146,0.029495178672717004,0.6046511627906976,0.6341463414634146,0.029495178672717004
gpt-4o-mini,vlrag-91017aea55,single_hop,easy,boolean,1.0,1.0,1.0,0.0,-1.0,0.052631578947368425,0.04347826086956522,-0.009153318077803202,0.052631578947368425,0.04347826086956522,-0.009153318077803202
gpt-4o-mini,vlrag-910ae681fd,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.27586206896551724,0.0,0.20689655172413796,0.20689655172413796,0.0
gpt-4o-mini,vlrag-93bc7d3971,legal_validity,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.3859649122807018,0.015594541910331383,0.3518518518518519,0.3859649122807018,0.03411306042884987
gpt-4o-mini,vlrag-968f09d93b,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5172413793103449,0.523076923076923,0.005835543766578133,0.5172413793103449,0.523076923076923,0.005835543766578133
gpt-4o-mini,vlrag-9693796744,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5123966942148761,0.45217391304347826,-0.06022278117139784,0.46280991735537186,0.31304347826086953,-0.14976643909450232
gpt-4o-mini,vlrag-96c5612f35,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.289308176100629,0.289308176100629,0.0,0.19496855345911948,0.19496855345911948,0.0
gpt-4o-mini,vlrag-976d13b280,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.5714285714285715,0.23809523809523808,-0.3333333333333334,0.5714285714285715,0.23809523809523808,-0.3333333333333334
gpt-4o-mini,vlrag-98b15859c2,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.23214285714285715,0.18292682926829265,-0.0492160278745645,0.19642857142857142,0.15853658536585363,-0.03789198606271779
gpt-4o-mini,vlrag-9a82819e6f,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02985074626865672,0.02985074626865672,0.0,0.02985074626865672,0.02985074626865672,0.0
gpt-4o-mini,vlrag-9a91265119,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.04081632653061225,0.04081632653061225,0.0,0.04081632653061225,0.04081632653061225,0.0
gpt-4o-mini,vlrag-9aed41736c,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-9c8106f75c,citation,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.04878048780487806,0.04166666666666667,-0.007113821138211386,0.04878048780487806,0.04166666666666667,-0.007113821138211386
gpt-4o-mini,vlrag-9c83a05cb8,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.14925373134328357,0.008408660920748351,0.14084507042253522,0.14925373134328357,0.008408660920748351
gpt-4o-mini,vlrag-9cb8b6fa40,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.08450704225352113,0.22535211267605632,0.1408450704225352,0.08450704225352113,0.19718309859154928,0.11267605633802816
gpt-4o-mini,vlrag-9d7ec8fe18,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.4137931034482759,0.4137931034482759,0.0,0.4137931034482759,0.4137931034482759,0.0
gpt-4o-mini,vlrag-9db5bcde97,citation,easy,extractive,0.5,0.5,0.0,0.0,0.0,0.5283018867924528,0.5283018867924528,0.0,0.41509433962264153,0.41509433962264153,0.0
gpt-4o-mini,vlrag-9ddfdd4664,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.1956521739130435,0.0,0.10869565217391304,0.10869565217391304,0.0
gpt-4o-mini,vlrag-9e48da43d5,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.23214285714285712,0.20253164556962025,-0.029611211573236873,0.21428571428571427,0.17721518987341772,-0.03707052441229655
gpt-4o-mini,vlrag-9e9dd0d8ce,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.13333333333333333,-0.3111111111111111,0.4126984126984127,0.1111111111111111,-0.30158730158730157
gpt-4o-mini,vlrag-9ecdad0f29,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.10810810810810811,0.10810810810810811,0.0
gpt-4o-mini,vlrag-9edb8d77b3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0
gpt-4o-mini,vlrag-9f54282c9f,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.3853211009174312,0.42424242424242425,0.03892132332499304,0.27522935779816515,0.2828282828282828,0.007598925030117665
gpt-4o-mini,vlrag-9f97bc1ac0,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1372549019607843,0.16842105263157894,0.031166150670794646,0.07843137254901962,0.10526315789473684,0.026831785345717216
gpt-4o-mini,vlrag-a0b3fa8faf,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.32911392405063294,0.3673469387755102,0.03823301472487728,0.2531645569620253,0.24489795918367346,-0.008266597778351814
gpt-4o-mini,vlrag-a1a57bb660,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.05128205128205127,0.05128205128205127,0.0,0.05128205128205127,0.05128205128205127,0.0
gpt-4o-mini,vlrag-a1c09b6db5,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.5,0.4576271186440678,-0.0423728813559322,0.4444444444444444,0.4067796610169492,-0.03766478342749524
gpt-4o-mini,vlrag-a204363579,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.6601941747572816,0.6280991735537189,-0.03209500120356268,0.6601941747572816,0.5619834710743802,-0.09821070368290141
gpt-4o-mini,vlrag-a20a637afe,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.24561403508771926,0.22837370242214536,-0.0172403326655739,0.13157894736842105,0.1314878892733564,-9.105809506465556e-05
gpt-4o-mini,vlrag-a245a16cc3,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4749999999999999,0.5301204819277108,0.05512048192771085,0.35000000000000003,0.3373493975903614,-0.012650602409638612
gpt-4o-mini,vlrag-a2a7dc82a3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.28037383177570097,0.31578947368421056,0.0354156419085096,0.22429906542056074,0.24060150375939848,0.016302438338837738
gpt-4o-mini,vlrag-a2d11e3a51,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.37037037037037035,0.37037037037037035,0.0,0.37037037037037035,0.37037037037037035,0.0
gpt-4o-mini,vlrag-a33421666e,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.0689655172413793,-0.002463054187192129,0.07142857142857142,0.0689655172413793,-0.002463054187192129
gpt-4o-mini,vlrag-a3665c8141,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.536231884057971,0.5414364640883979,0.005204580030426897,0.4492753623188406,0.4640883977900553,0.014813035471214708
gpt-4o-mini,vlrag-a37cfa018c,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-a3878e2b57,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-a599f110b5,citation,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-a5b53e51b8,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-a67169edb2,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.03773584905660378,0.04347826086956522,0.005742411812961444,0.03773584905660378,0.04347826086956522,0.005742411812961444
gpt-4o-mini,vlrag-a7c90c129e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0
gpt-4o-mini,vlrag-a82380cd4f,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.0
gpt-4o-mini,vlrag-a9c112f546,legal_validity,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.04166666666666667,0.044444444444444446,0.002777777777777775,0.04166666666666667,0.044444444444444446,0.002777777777777775
gpt-4o-mini,vlrag-ab792b4998,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-abad5bd96f,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.46913580246913583,0.46913580246913583,0.0,0.46913580246913583,0.46913580246913583,0.0
gpt-4o-mini,vlrag-aca263dbc2,single_hop,medium,extractive,1.0,1.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.0
gpt-4o-mini,vlrag-acb1392ce2,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-ad31dee7a5,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.17647058823529407,0.16666666666666666,-0.009803921568627416,0.14705882352941177,0.13888888888888892,-0.008169934640522847
gpt-4o-mini,vlrag-af1bf2b13e,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.19672131147540983,-0.044657998869417764,0.2413793103448276,0.13114754098360656,-0.11023176936122103
gpt-4o-mini,vlrag-afa88b0599,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4842105263157895,0.515625,0.03141447368421052,0.4421052631578948,0.34375,-0.09835526315789478
gpt-4o-mini,vlrag-b13d89aa71,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-b16c469c37,cross_document,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.575,0.5842696629213483,0.009269662921348343,0.5,0.44943820224719105,-0.050561797752808946
gpt-4o-mini,vlrag-b207dc8534,citation,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o-mini,vlrag-b275591efc,multi_hop,medium,abstractive,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,0.0,0.5681818181818182,0.5681818181818182,0.0
gpt-4o-mini,vlrag-b29fe53470,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.5581395348837208,0.6476190476190475,0.08947951273532673,0.37209302325581395,0.5523809523809523,0.18028792912513836
gpt-4o-mini,vlrag-b3d3b6b80c,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0689655172413793,0.0033917467495760134,0.06557377049180328,0.0689655172413793,0.0033917467495760134
gpt-4o-mini,vlrag-b4562cece7,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.05128205128205127,0.05,-0.0012820512820512706,0.05128205128205127,0.05,-0.0012820512820512706
gpt-4o-mini,vlrag-b50135484e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.046511627906976744,-0.24760601915184674,0.23529411764705876,0.046511627906976744,-0.18878248974008202
gpt-4o-mini,vlrag-b666270ba2,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.1683168316831683,-0.006286342920006294,0.1111111111111111,0.10891089108910891,-0.0022002200220021945
gpt-4o-mini,vlrag-b69473321f,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.6944444444444445,0.5283018867924528,-0.1661425576519917,0.6944444444444445,0.39622641509433965,-0.2982180293501049
gpt-4o-mini,vlrag-b98364d87e,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.06060606060606061,0.16666666666666669,0.10606060606060608,0.06060606060606061,0.16666666666666669,0.10606060606060608
gpt-4o-mini,vlrag-b9a13a419d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.8421052631578948,0.8421052631578948,0.0,0.8421052631578948,0.8421052631578948,0.0
gpt-4o-mini,vlrag-bb360b7ff9,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
gpt-4o-mini,vlrag-bbbf3ac164,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.038461538461538464,0.03773584905660378,-0.0007256894049346846,0.038461538461538464,0.03773584905660378,-0.0007256894049346846
gpt-4o-mini,vlrag-bbca4159cf,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.8392857142857142,0.8363636363636363,-0.0029220779220778814,0.8214285714285715,0.8181818181818182,-0.0032467532467532756
gpt-4o-mini,vlrag-bbe34597f7,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.5714285714285715,0.56,-0.011428571428571455,0.5714285714285715,0.56,-0.011428571428571455
gpt-4o-mini,vlrag-bc20c1b5bf,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.05,0.05128205128205127,0.0012820512820512706,0.05,0.05128205128205127,0.0012820512820512706
gpt-4o-mini,vlrag-bd79bf4ed8,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,-0.16666666666666669,0.16666666666666669,0.0,-0.16666666666666669
gpt-4o-mini,vlrag-bd95334b54,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5915492957746479,0.4842105263157895,-0.1073387694588584,0.5633802816901409,0.431578947368421,-0.13180133432171987
gpt-4o-mini,vlrag-be3b7b45db,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3262411347517731,0.29411764705882354,-0.03212348769294954,0.3120567375886525,0.27058823529411763,-0.04146850229453486
gpt-4o-mini,vlrag-bf8f920265,multi_hop,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.4210526315789473,0.0,0.4210526315789473,0.4210526315789473,0.0
gpt-4o-mini,vlrag-c0067f5764,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.6984126984126985,0.6461538461538462,-0.052258852258852295,0.6984126984126985,0.6461538461538462,-0.052258852258852295
gpt-4o-mini,vlrag-c160bdf1d3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.3063063063063063,-0.027027027027027084,0.2820512820512821,0.25225225225225223,-0.029799029799029875
gpt-4o-mini,vlrag-c2cbc727e3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1846153846153846,-0.03760683760683761,0.18518518518518517,0.15384615384615383,-0.03133903133903135
gpt-4o-mini,vlrag-c3a70148c0,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.0
gpt-4o-mini,vlrag-c4aa1b3dae,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5102040816326531,-0.01611170784103111,0.5052631578947369,0.5102040816326531,0.004940923737916214
